"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1256",1256,0,1,528.667,154.014685312837,508859.625,1,0,0
"1258",1258,0,1,690.26,154.014696551034,1117781.5,1,0,0
"1260",1260,0,1,616.274,154.022773088344,1685749,1,0,0
"1271",1271,0,1,545.995,154.05104682132,6837877.5,1,0,0
"1277",1277,0,1,621.288,154.062271608512,13904993,1,0,0
"1288",1288,0,1,663.784,154.982229285018,379687.21875,1,0,0
"1292",1292,0,1,652.554,154.998720404621,3543863,1,0,0
"1297",1297,0,1,430.256,155.002078284466,1041560,1,0,0
"1301",1301,0,1,490.297,155.009989686063,2034879.125,1,0,0
"1305",1305,0,1,420.318,155.035130191016,455573.8125,1,0,0
"1309",1309,0,1,496.466,155.046379515153,2458371.5,1,0,0
"1313",1313,0,1,621.288,155.065649986108,872665.6875,1,0,0
"1315",1315,0,1,600.945,156.030361733103,3657087.5,1,0,0
"1317",1317,0,1,285.552,156.066716326781,12469883,1,0,0
"1322",1322,0,1,420.318,156.066719991076,630606.75,1,0,0
"1325",1325,0,1,299.2,156.0667371654,2715607,1,0,0
"1330",1330,0,1,1240.57,156.943176269531,1212133.625,1,0,0
"1333",1333,0,1,1020.18,156.943185135088,502642.9375,1,0,0
"1335",1335,0,1,1120.85,156.943188477782,493683.09375,1,0,0
"1337",1337,0,1,1108.57,156.94318872214,482536.5625,1,0,0
"1339",1339,0,1,627.544,157.014299497637,270376.1875,1,0,0
"1342",1342,0,1,690.26,157.014319246368,614639.25,1,0,0
"1345",1345,0,1,635.037,157.03675535756,2575266,1,0,0
"1348",1348,0,1,560.872,157.050672464252,4532839.5,1,0,0
"1352",1352,0,1,476.635,157.050680791052,1142066.625,1,0,0
"1357",1357,0,1,580.743,157.050683873574,6906967,1,0,0
"1361",1361,0,1,493.999,157.050748672081,1032209.75,1,0,0
"1366",1366,0,1,286.785,157.069990170883,995742.125,1,0,0
"1368",1368,0,1,321.439,157.070124034732,391280.53125,1,0,0
"1370",1370,0,1,312.798,157.087083544707,868329.5,1,0,0
"1372",1372,0,1,368.378,158.045946198217,811168.375,1,0,0
"1377",1377,0,1,417.851,158.045958394739,1526317.875,1,0,0
"1383",1383,0,1,404.284,158.045960720661,393347.75,1,0,0
"1389",1389,0,1,327.611,158.082300548698,4400819,1,0,0
"1391",1391,0,1,541.053,159.029917486044,450861.125,1,0,0
"1396",1396,0,1,420.318,159.029938131912,2504499,1,0,0
"1403",1403,0,1,404.284,159.030000979546,463134.15625,1,0,0
"1410",1410,0,1,538.566,159.066354307609,4754471,1,0,0
"1415",1415,0,1,424.025,159.066394370125,530961.0625,1,0,0
"1422",1422,0,1,447.975,159.07758184776,354797.75,1,0,0
"1429",1429,0,1,460.526,160.061619035377,13642946,1,0,0
"1436",1436,0,1,608.571,160.061640945314,590939.0625,1,0,0
"1438",1438,0,1,593.333,160.061657423089,441220.28125,1,0,0
"1440",1440,0,1,279.267,160.07690583638,1345852.375,1,0,0
"1442",1442,0,1,603.605,160.842098100496,1104137,1,0,0
"1449",1449,0,1,594.573,160.842098391433,888548.25,1,0,0
"1456",1456,0,1,585.69,160.842122503635,942171.9375,1,0,0
"1463",1463,0,1,526.153,161.009271094814,470710.75,1,0,0
"1469",1469,0,1,709.229,161.00928585907,560891.375,1,0,0
"1471",1471,0,1,416.616,161.04563795391,2831396,1,0,0
"1478",1478,0,1,521.195,161.04565755342,4164895.25,1,0,0
"1487",1487,0,1,460.526,161.064985974014,935751.6875,1,0,0
"1494",1494,0,1,349.838,161.081995193967,364065.78125,1,0,0
"1500",1500,0,1,425.264,161.082064873437,360042.5625,1,0,0
"1508",1508,0,1,309.092,161.986757520691,1452735.875,1,0,0
"1513",1513,0,1,278.031,162.023167801762,7080713,1,0,0
"1517",1517,0,1,585.69,162.049060995774,1171735.875,1,0,0
"1520",1520,0,1,567.057,162.059521021388,734614.25,1,0,0
"1523",1523,0,1,602.186,162.839191250101,991261.25,1,0,0
"1525",1525,0,1,585.69,162.839201850178,881961.25,1,0,0
"1527",1527,0,1,593.333,162.839207478872,898934.8125,1,0,0
