"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","bin_id"
"20754",20754,7419,2,553.895,69.07016,145739.9,1,0,0,"69.07013"
"20755",20755,7419,2,553.895,55.05468,28061.77,1,0,0,"55.05468"
"20756",20756,7419,2,553.895,198.1133,26270.83,1,0,0,"198.1136"
"20757",20757,7419,2,553.895,70.06513,18022.7,1,0,0,"70.06514"
"20758",20758,7419,2,553.895,199.1704,16129.78,1,0,0,"199.17044"
"20759",20759,7419,2,553.895,184.0579,11628.34,1,0,0,"184.05792"
"20760",20760,7419,2,553.895,286.0884,9503.278,1,0,0,"286.0884"
"20761",20761,7419,2,553.895,53.00255,9401.399,1,0,0,"53.0026"
"20762",20762,7419,2,553.895,143.0316,8471.085,1,0,0,"143.03192"
"20763",20763,7419,2,553.895,84.08068,7612.365,1,0,0,"84.08071"
"20764",20764,7419,2,553.895,84.04412,6720.999,1,0,0,"84.04422"
"20765",20765,7419,2,553.895,142.047,6179.456,1,0,0,"142.04698"
"20776",20776,7508,2,555.95,70.06511,94640.3,1,3314,0,"70.06514"
"20777",20777,7508,2,555.95,86.09642,78394.93,1,3314,0,"86.09652"
"20778",20778,7508,2,555.95,175.1199,29115.49,1,3314,0,"175.12006"
"20779",20779,7508,2,555.95,143.1176,24551,1,3314,0,"143.11762"
"20780",20780,7508,2,555.95,229.1302,17684.13,1,3314,0,"229.13017"
"20781",20781,7508,2,555.95,75.05563,16785.91,1,3314,0,"75.05563"
"20782",20782,7508,2,555.95,72.08124,12327.52,1,3314,0,"72.08072"
"20783",20783,7508,2,555.95,84.0807,11385.25,1,3314,0,"84.08071"
"20784",20784,7508,2,555.95,116.0712,10571.74,1,3314,0,"116.07114"
"20785",20785,7508,2,555.95,60.05579,10490.17,1,3314,0,"60.0558"
"20786",20786,7508,2,555.95,212.0954,10246.75,1,3314,0,"212.09542"
"20787",20787,7508,2,555.95,114.067,9190.452,1,3314,0,"114.06693"
"20788",20788,7508,2,555.95,115.0871,7554.019,1,3314,0,"115.08711"
"20789",20789,7508,2,555.95,112.0871,5130.434,1,3314,0,"112.08703"
"20796",20796,7510,2,558.781,112.05,1398263,1,0,0,"112.05007"
"20797",20797,7510,2,558.781,95.02391,147225.2,1,0,0,"95.02388"
"20798",20798,7510,2,558.781,69.04456,45473.68,1,0,0,"69.04453"
"20799",20799,7510,2,558.781,70.06524,26617.83,1,0,0,"70.06514"
"20800",20800,7510,2,558.781,244.094,21483.71,1,0,0,"244.09396"
"20801",20801,7510,2,558.781,94.03983,21166.56,1,0,0,"94.03985"
"20802",20802,7510,2,558.781,266.072,16684.99,1,0,0,"266.07197"
"20803",20803,7600,2,552.582,124.087,116099.2,1,908,0,"124.087"
"20804",20804,7600,2,552.582,96.06829,87071.14,1,908,0,"96.06838"
"20805",20805,7600,2,552.582,109.0765,46550.96,1,908,0,"109.07644"
"20806",20806,7600,2,552.582,83.06047,39923.26,1,908,0,"83.06042"
"20807",20807,7600,2,552.582,95.06083,34835.45,1,908,0,"95.06076"
"20808",20808,7600,2,552.582,97.07641,23711.21,1,908,0,"97.07643"
"20809",20809,7600,2,552.582,56.04988,15587.09,1,908,0,"56.04978"
"20810",20810,7600,2,552.582,81.04508,14885.65,1,908,0,"81.04506"
"20811",20811,7600,2,552.582,68.04988,11323.53,1,908,0,"68.0498"
"20812",20812,7600,2,552.582,125.0711,9614.485,1,908,0,"125.07087"
"20813",20813,7600,2,552.582,126.1028,5466.394,1,908,0,"126.10278"
"20814",20814,7600,2,552.582,93.05797,5080.424,1,908,0,"93.05797"
"20825",20825,7625,2,553.343,70.06511,48557.85,1,0,0,"70.06514"
"20826",20826,7625,2,553.343,84.08064,45248.7,1,0,0,"84.08071"
"20827",20827,7625,2,553.343,128.0702,26155.64,1,0,0,"128.07032"
"20828",20828,7625,2,553.343,100.0762,21549.58,1,0,0,"100.07624"
"20829",20829,7625,2,553.343,85.08404,15097.9,1,0,0,"85.08404"
"20830",20830,7625,2,553.343,56.04977,13143.02,1,0,0,"56.04978"
"20831",20831,7625,2,553.343,116.071,13110.48,1,0,0,"116.07114"
"20832",20832,7625,2,553.343,214.1229,12535.06,1,0,0,"214.12288"
"20833",20833,7625,2,553.343,232.119,12438.14,1,0,0,"232.11905"
"20834",20834,7625,2,553.343,112.0758,9404.188,1,0,0,"112.07583"
"20835",20835,7625,2,553.343,86.09648,7844.832,1,0,0,"86.09652"
"20836",20836,7625,2,553.343,97.02836,7065.845,1,0,0,"97.02839"
"20849",20849,7626,2,548.944,246.0976,37535.95,1,0,0,"246.09757"
"20850",20850,7626,2,548.944,144.066,32106.18,1,0,0,"144.06586"
"20851",20851,7626,2,548.944,98.06006,26074.14,1,0,0,"98.05999"
"20852",20852,7626,2,548.944,97.02849,24768.75,1,0,0,"97.02839"
"20853",20853,7626,2,548.944,186.0759,23553.43,1,0,0,"186.07565"
"20854",20854,7626,2,548.944,56.04978,22870.63,1,0,0,"56.04978"
"20855",20855,7626,2,548.944,70.06514,17571.08,1,0,0,"70.06514"
"20856",20856,7626,2,548.944,102.0547,13750.64,1,0,0,"102.05469"
"20857",20857,7626,2,548.944,69.03362,10566.48,1,0,0,"69.03368"
"20858",20858,7626,2,548.944,86.06014,10328.61,1,0,0,"86.06014"
"20859",20859,7626,2,548.944,156.0657,10100.46,1,0,0,"156.06572"
"20860",20860,7626,2,548.944,216.0855,9992.138,1,0,0,"216.08561"
"20861",20861,7626,2,548.944,110.0597,9917.589,1,0,0,"110.05976"
"20862",20862,7626,2,548.944,84.04414,9721.043,1,0,0,"84.04422"
"20863",20863,7626,2,548.944,57.03362,9643.801,1,0,0,"57.03369"
"20864",20864,7626,2,548.944,120.0654,9546.997,1,0,0,"120.06532"
"20865",20865,7626,2,548.944,198.0768,9481.105,1,0,0,"198.07671"
"20866",20866,7626,2,548.944,74.06036,8753.434,1,0,0,"74.06037"
"20867",20867,7626,2,548.944,68.04978,8636.864,1,0,0,"68.0498"
"20868",20868,7626,2,548.944,228.0873,7678.931,1,0,0,"228.08729"
"20869",20869,7626,2,548.944,138.0545,7252.197,1,0,0,"138.05451"
"20870",20870,7626,2,548.944,87.03155,7184.045,1,0,0,"87.03159"
"20894",20894,7666,2,566.455,110.0596,20232.73,1,0,0,"110.05976"
"20895",20895,7666,2,566.455,121.0648,17531.54,1,0,0,"121.06489"
"20896",20896,7666,2,566.455,65.03877,7975.426,1,0,0,"65.03877"
"20897",20897,7666,2,566.455,134.06,6929.613,1,0,0,"134.05999"
"20908",20908,7670,2,566.182,70.06512,34872.23,1,0,0,"70.06514"
"20909",20909,7670,2,566.182,112.0871,6449.564,1,0,0,"112.08703"
"20910",20910,7670,2,566.182,114.0554,5570.516,1,0,0,"114.05541"
"20919",20919,7684,2,534.323,97.02836,2126861,1,0,0,"97.02839"
"20920",20920,7684,2,534.323,130.0505,1571181,1,0,0,"130.05052"
"20921",20921,7684,2,534.323,84.04415,1490642,1,0,0,"84.04422"
"20922",20922,7684,2,534.323,238.071,982025.9,1,0,0,"238.07123"
"20923",20923,7684,2,534.323,68.04983,431002.4,1,0,0,"68.0498"
"20924",20924,7684,2,534.323,109.0288,343467.5,1,0,0,"109.0288"
"20925",20925,7684,2,534.323,114.0553,325736,1,0,0,"114.05541"
"20926",20926,7684,2,534.323,192.0665,306149.8,1,0,0,"192.06673"
"20927",20927,7684,2,534.323,256.0801,279205.6,1,0,0,"256.08031"
"20928",20928,7684,2,534.323,226.0715,278952.2,1,0,0,"226.07136"
"20929",20929,7684,2,534.323,81.03341,274048.4,1,0,0,"81.03337"
"20930",20930,7684,2,534.323,142.0501,252644.3,1,0,0,"142.05017"
"20931",20931,7684,2,534.323,164.0705,240038.6,1,0,0,"164.07061"
"20932",20932,7684,2,534.323,69.03365,189767.6,1,0,0,"69.03368"
"20933",20933,7684,2,534.323,154.0495,185366.7,1,0,0,"154.04951"
"20934",20934,7684,2,534.323,108.0443,150749.4,1,0,0,"108.04426"
"20935",20935,7684,2,534.323,53.03898,122723.1,1,0,0,"53.03889"
"20936",20936,7684,2,534.323,96.04416,118917.2,1,0,0,"96.04414"
"20937",20937,7684,2,534.323,126.0554,102959.6,1,0,0,"126.05565"
"20938",20938,7684,2,534.323,55.01832,99504.86,1,0,0,"55.01824"
"20939",20939,7684,2,534.323,56.04977,92791.27,1,0,0,"56.04978"
"20940",20940,7684,2,534.323,53.00272,91910.17,1,0,0,"53.0026"
"20941",20941,7684,2,534.323,91.0542,85386.15,1,0,0,"91.05413"
"20942",20942,7684,2,534.323,80.0494,77982.14,1,0,0,"80.04949"
"20943",20943,7684,2,534.323,118.0656,73226.73,1,0,0,"118.06547"
"20944",20944,7684,2,534.323,147.0436,72925.48,1,0,0,"147.04377"
"20945",20945,7684,2,534.323,127.0384,71549.7,1,0,0,"127.0387"
"20946",20946,7684,2,534.323,210.0767,64120.13,1,0,0,"210.07668"
"20947",20947,7684,2,534.323,136.0759,64030.68,1,0,0,"136.07598"
"20948",20948,7684,2,534.323,146.061,61325.14,1,0,0,"146.0609"
"20949",20949,7684,2,534.323,174.0544,40735.96,1,0,0,"174.05439"
"20950",20950,7684,2,534.323,136.0398,25090.65,1,0,0,"136.03974"
"20951",20951,7684,2,534.323,67.01806,24519.96,1,0,0,"67.01808"
"20952",20952,7684,2,534.323,98.05997,23624.26,1,0,0,"98.05999"
"20953",20953,7694,2,557.139,84.04424,139568.4,1,0,0,"84.04422"
"20954",20954,7694,2,557.139,192.0641,35398.62,1,0,0,"192.06425"
"20955",20955,7694,2,557.139,258.1097,34381.21,1,0,0,"258.10964"
"20956",20956,7694,2,557.139,130.0494,27586.7,1,0,0,"130.04926"
"20957",20957,7694,2,557.139,97.02829,25873.03,1,0,0,"97.02839"
"20958",20958,7694,2,557.139,70.06517,24977.34,1,0,0,"70.06514"
"20959",20959,7694,2,557.139,241.0825,22622.75,1,0,0,"241.082"
"20960",20960,7694,2,557.139,96.04399,17323.44,1,0,0,"96.04414"
"20961",20961,7694,2,557.139,109.0291,16408.37,1,0,0,"109.0288"
"20962",20962,7694,2,557.139,220.0591,15170.83,1,0,0,"220.05915"
"20963",20963,7694,2,557.139,56.04972,12718.41,1,0,0,"56.04978"
"20964",20964,7694,2,557.139,219.0778,11751.54,1,0,0,"219.07784"
"20965",20965,7694,2,557.139,223.0714,11334.68,1,0,0,"223.07142"
"20966",20966,7694,2,557.139,336.1204,10823.29,1,0,0,"336.12037"
"20967",20967,7694,2,557.139,164.0706,10625.16,1,0,0,"164.07061"
"20968",20968,7694,2,557.139,85.02831,10021.88,1,0,0,"85.02833"
"20969",20969,7694,2,557.139,366.1281,9995.539,1,0,0,"366.12815"
"20970",20970,7694,2,557.139,69.03363,8831.437,1,0,0,"69.03368"
"20971",20971,7694,2,557.139,84.0807,8615.081,1,0,0,"84.08071"
"20972",20972,7694,2,557.139,91.05412,8481.622,1,0,0,"91.05413"
"20973",20973,7694,2,557.139,86.09651,7644.194,1,0,0,"86.09652"
"20974",20974,7694,2,557.139,53.03882,7192.676,1,0,0,"53.03889"
"20995",20995,7700,2,565.459,53.03892,161002.4,1,0,0,"53.03889"
"20996",20996,7700,2,565.459,51.02343,8350.268,1,0,0,"51.0234"
"20997",20997,7701,2,565.049,56.04982,118293.2,1,63,0,"56.04978"
"20998",20998,7701,2,565.049,67.05456,11021.76,1,63,0,"67.05455"
"20999",20999,7704,2,561.28,95.02386,816423.6,1,0,0,"95.02388"
"21000",21000,7704,2,561.28,69.04511,159372,1,0,0,"69.04509"
"21001",21001,7704,2,561.28,94.04047,114144.7,1,0,0,"94.03985"
"21002",21002,7704,2,561.28,70.06522,53389.93,1,0,0,"70.06514"
"21003",21003,7704,2,561.28,52.01846,41767.55,1,0,0,"52.01851"
"21004",21004,7706,2,564.777,73.0843,168492.7,1,0,0,"73.0843"
"21005",21005,7706,2,564.777,56.05813,52819.28,1,0,0,"56.05813"
"21006",21006,7706,2,564.777,59.06876,20079.77,1,0,0,"59.06876"
"21007",21007,7706,2,564.777,58.06558,15286.6,1,0,0,"58.06553"
"21008",21008,7706,2,564.777,60.07655,10998.67,1,0,0,"60.07655"
"21010",21010,7708,2,564.914,87.06383,78295.27,1,0,0,"87.06383"
"21011",21011,7708,2,564.914,56.02155,26015.45,1,0,0,"56.02155"
"21012",21012,7710,2,508.247,98.09685,211485.8,1,630,0,"98.09682"
"21013",21013,7710,2,508.247,58.06558,176420.3,1,630,0,"58.06553"
"21014",21014,7710,2,508.247,56.04981,13587.32,1,630,0,"56.04978"
"21015",21015,7716,2,544.11,69.0337,106881.9,1,0,0,"69.03368"
"21016",21016,7716,2,544.11,99.04459,37201.4,1,0,0,"99.04455"
"21017",21017,7716,2,544.11,81.03335,19200.68,1,0,0,"81.03337"
"21018",21018,7716,2,544.11,87.04379,17224.18,1,0,0,"87.04389"
"21019",21019,7716,2,544.11,53.03888,13219.36,1,0,0,"53.03889"
"21020",21020,7716,2,544.11,73.02855,10500.91,1,0,0,"73.02851"
"21022",21022,7720,2,556.581,98.06002,327622.5,1,0,0,"98.05999"
"21023",21023,7720,2,556.581,70.0652,158169,1,0,0,"70.06514"
"21024",21024,7724,2,547.725,163.0744,111672.6,1,0,0,"163.07451"
"21025",21025,7724,2,547.725,95.06078,88269.59,1,0,0,"95.06076"
"21026",21026,7724,2,547.725,121.0283,57653.81,1,0,0,"121.02826"
"21027",21027,7724,2,547.725,69.03367,50452,1,0,0,"69.03368"
"21028",21028,7724,2,547.725,181.0862,36644.54,1,0,0,"181.08644"
"21029",21029,7724,2,547.725,111.0443,34311.74,1,0,0,"111.04429"
"21030",21030,7724,2,547.725,83.04892,28561.86,1,0,0,"83.04895"
"21031",21031,7724,2,547.725,99.04433,21773.51,1,0,0,"99.04455"
"21032",21032,7724,2,547.725,68.04981,21441.96,1,0,0,"68.0498"
"21033",21033,7724,2,547.725,60.08102,19315.74,1,0,0,"60.08102"
"21034",21034,7724,2,547.725,65.03889,16738.23,1,0,0,"65.03877"
"21035",21035,7724,2,547.725,55.05481,10978.78,1,0,0,"55.05468"
"21036",21036,7724,2,547.725,87.04387,9723.112,1,0,0,"87.04389"
"21037",21037,7724,2,547.725,91.05411,7750.365,1,0,0,"91.05413"
"21038",21038,7724,2,547.725,70.06509,6792.507,1,0,0,"70.06514"
"21039",21039,7724,2,547.725,115.0391,6721.231,1,0,0,"115.03913"
"21040",21040,7724,2,547.725,71.0488,6352.765,1,0,0,"71.0488"
"21041",21041,7724,2,547.725,53.03881,6336.622,1,0,0,"53.03889"
"21045",21045,7726,2,542.337,138.0546,140351.4,1,1307,0,"138.05451"
"21046",21046,7726,2,542.337,144.0658,67290.05,1,1307,0,"144.06586"
"21047",21047,7726,2,542.337,70.06517,29223.27,1,1307,0,"70.06514"
"21048",21048,7726,2,542.337,158.0803,23312.86,1,1307,0,"158.08037"
"21049",21049,7726,2,542.337,68.04982,18992.7,1,1307,0,"68.0498"
"21050",21050,7726,2,542.337,56.04978,14788.14,1,1307,0,"56.04978"
"21051",21051,7726,2,542.337,80.04955,14021.56,1,1307,0,"80.04949"
"21052",21052,7727,2,557.952,188.0706,2417607,1,0,0,"188.07057"
"21053",21053,7727,2,557.952,118.0655,2201909,1,0,0,"118.06547"
"21054",21054,7727,2,557.952,91.05415,716081.8,1,0,0,"91.05413"
"21055",21055,7732,2,562.243,84.0442,56679.77,1,0,0,"84.04422"
"21056",21056,7732,2,562.243,104.0711,41460.55,1,0,0,"104.071"
"21057",21057,7732,2,562.243,216.0858,17530.17,1,0,0,"216.08561"
"21058",21058,7732,2,562.243,58.06553,17473.68,1,0,0,"58.06553"
"21059",21059,7732,2,562.243,170.0818,13604.51,1,0,0,"170.08149"
"21060",21060,7732,2,562.243,70.06504,12351.26,1,0,0,"70.06514"
"21061",21061,7732,2,562.243,72.08064,10035.14,1,0,0,"72.08072"
"21062",21062,7732,2,562.243,56.0497,9283.479,1,0,0,"56.04978"
"21063",21063,7732,2,562.243,86.06013,8202.218,1,0,0,"86.06014"
"21064",21064,7732,2,562.243,130.0491,7834.835,1,0,0,"130.04926"
"21069",21069,7733,2,499.882,58.06547,359686.6,1,0,0,"58.06553"
"21070",21070,7733,2,499.882,84.08063,130584,1,0,0,"84.08071"
"21071",21071,7733,2,499.882,70.06506,63623.95,1,0,0,"70.06514"
"21072",21072,7733,2,499.882,196.0981,38587.79,1,0,0,"196.09814"
"21073",21073,7733,2,499.882,84.04487,35150.56,1,0,0,"84.04487"
"21074",21074,7733,2,499.882,128.1074,23374.24,1,0,0,"128.10739"
"21075",21075,7733,2,499.882,98.0968,12433.23,1,0,0,"98.09682"
"21076",21076,7733,2,499.882,144.1019,10931.34,1,0,0,"144.10184"
"21077",21077,7733,2,499.882,56.0497,10679.78,1,0,0,"56.04978"
"21078",21078,7733,2,499.882,53.03918,10318.93,1,0,0,"53.03889"
"21079",21079,7733,2,499.882,64.92744,8614.43,1,0,0,"64.9275"
"21080",21080,7733,2,499.882,130.0505,8155.557,1,0,0,"130.05052"
"21081",21081,7733,2,499.882,72.08064,7919.948,1,0,0,"72.08072"
"21082",21082,7733,2,499.882,168.1022,7127.909,1,0,0,"168.10226"
"21083",21083,7733,2,499.882,81.0333,7042.869,1,0,0,"81.03337"
"21084",21084,7734,2,548.254,58.06561,185381.8,1,0,0,"58.06553"
"21085",21085,7734,2,548.254,84.08075,74184.71,1,0,0,"84.08071"
"21086",21086,7734,2,548.254,70.06519,44199.93,1,0,0,"70.06514"
"21087",21087,7734,2,548.254,196.0952,22423.92,1,0,0,"196.09544"
"21088",21088,7734,2,548.254,128.1076,13655.3,1,0,0,"128.10739"
"21089",21089,7734,2,548.254,98.09592,6193.026,1,0,0,"98.09593"
"21090",21090,7735,2,564.365,112.0511,3268951,1,0,0,"112.05107"
"21091",21091,7735,2,564.365,95.0239,441350.6,1,0,0,"95.02388"
"21092",21092,7735,2,564.365,69.04513,141056.5,1,0,0,"69.04509"
"21093",21093,7735,2,564.365,94.03975,58548.97,1,0,0,"94.03985"
"21094",21094,7735,2,564.365,68.01321,38290.32,1,0,0,"68.01312"
"21095",21095,7735,2,564.365,52.01855,34486.11,1,0,0,"52.01851"
"21096",21096,7735,2,564.365,72.08066,33420.6,1,0,0,"72.08072"
"21097",21097,7738,2,565.188,234.0981,65050.94,1,0,0,"234.09787"
"21098",21098,7738,2,565.188,216.0858,39856.46,1,0,0,"216.08561"
"21099",21099,7738,2,565.188,56.04984,26533.07,1,0,0,"56.04978"
"21100",21100,7738,2,565.188,188.0919,20368.09,1,0,0,"188.09246"
"21101",21101,7738,2,565.188,97.0282,15334.93,1,0,0,"97.02839"
"21102",21102,7738,2,565.188,69.03382,15287.47,1,0,0,"69.03368"
"21103",21103,7738,2,565.188,102.0547,14179.43,1,0,0,"102.05469"
"21104",21104,7738,2,565.188,90.05541,12738.91,1,0,0,"90.05539"
"21105",21105,7738,2,565.188,70.06524,11981.66,1,0,0,"70.06514"
"21106",21106,7738,2,565.188,112.0401,10891.88,1,0,0,"112.03985"
"21107",21107,7738,2,565.188,143.0576,9407.917,1,0,0,"143.05747"
"21108",21108,7738,2,565.188,170.0814,9324.173,1,0,0,"170.08149"
"21109",21109,7738,2,565.188,188.056,6716.626,1,0,0,"188.0562"
"21110",21110,7738,2,565.188,58.0655,6652.498,1,0,0,"58.06553"
"21111",21111,7738,2,565.188,74.06039,6399.93,1,0,0,"74.06037"
"21112",21112,7738,2,565.188,86.06017,6148.689,1,0,0,"86.06014"
"21113",21113,7738,2,565.188,72.08067,5844.951,1,0,0,"72.08072"
"21114",21114,7738,2,565.188,122.0603,5640.271,1,0,0,"122.06034"
"21124",21124,7756,2,566.872,70.06512,109259.7,1,3475,0,"70.06514"
"21125",21125,7756,2,566.872,260.1114,61356.31,1,3475,0,"260.11164"
"21126",21126,7756,2,566.872,128.0704,37511.15,1,3475,0,"128.07032"
"21127",21127,7756,2,566.872,100.0754,35098.83,1,3475,0,"100.07534"
"21128",21128,7756,2,566.872,84.08078,24278.1,1,3475,0,"84.08071"
"21129",21129,7756,2,566.872,69.03372,17776.09,1,3475,0,"69.03368"
"21130",21130,7756,2,566.872,214.1084,16093.21,1,3475,0,"214.10804"
"21131",21131,7756,2,566.872,81.03333,9354.04,1,3475,0,"81.03337"
"21139",21139,7758,2,557.281,458.1229,40322.59,1,3680,0,"458.1229"
"21140",21140,7758,2,557.281,70.06527,24308.84,1,3680,0,"70.06514"
"21141",21141,7758,2,557.281,110.0709,18296.77,1,3680,0,"110.07086"
"21142",21142,7762,2,528.379,58.06555,107885408,1,0,0,"58.06553"
"21143",21143,7763,2,369.798,72.08073,83071.29,1,0,0,"72.08072"
"21144",21144,7763,2,369.798,55.05476,23860.16,1,0,0,"55.05468"
"21145",21145,7763,2,369.798,58.06556,21077.06,1,0,0,"58.06553"
"21146",21146,7763,2,369.798,100.0753,5735.468,1,0,0,"100.07534"
"21150",21150,7764,2,561.204,72.08069,1393962,1,0,0,"72.08072"
"21151",21151,7764,2,561.204,58.06554,955280.3,1,0,0,"58.06553"
"21152",21152,7764,2,561.204,59.0731,663709.1,1,0,0,"59.07336"
"21153",21153,7764,2,561.204,55.05469,371264.4,1,0,0,"55.05468"
"21154",21154,7764,2,561.204,57.05771,44159.16,1,0,0,"57.05774"
"21155",21155,7765,2,523.66,86.09647,1125188,1,0,0,"86.09652"
"21156",21156,7765,2,523.66,55.05471,75367.05,1,0,0,"55.05468"
"21157",21157,7765,2,523.66,73.06472,62252.95,1,0,0,"73.0647"
"21158",21158,7765,2,523.66,60.05579,48159.54,1,0,0,"60.0558"
"21159",21159,7765,2,523.66,58.06548,45651.33,1,0,0,"58.06553"
"21160",21160,7765,2,523.66,69.07009,35410.52,1,0,0,"69.07013"
"21161",21161,7765,2,523.66,90.09184,31866.18,1,0,0,"90.09184"
"21162",21162,7765,2,523.66,59.07346,26802.12,1,0,0,"59.07336"
"21163",21163,7766,2,353.808,72.08077,124357.8,1,0,0,"72.08072"
"21164",21164,7766,2,353.808,55.05475,35884.4,1,0,0,"55.05468"
"21165",21165,7766,2,353.808,114.0914,21632.01,1,0,0,"114.09125"
"21166",21166,7767,2,290.024,86.09653,112455.3,1,497,0,"86.09652"
"21167",21167,7767,2,290.024,72.08071,61449.22,1,497,0,"72.08072"
"21168",21168,7767,2,290.024,55.05476,15753.23,1,497,0,"55.05468"
"21169",21169,7767,2,290.024,69.07018,9822.593,1,497,0,"69.07013"
"21170",21170,7767,2,290.024,62.92934,6180.518,1,497,0,"62.92941"
"21174",21174,7770,2,551.48,94.06484,6571496,1,0,0,"94.06505"
"21175",21175,7770,2,551.48,92.04952,2630789,1,0,0,"92.04951"
"21176",21176,7770,2,551.48,96.04424,1797892,1,0,0,"96.04414"
"21177",21177,7770,2,551.48,53.039,737279.6,1,0,0,"53.03889"
"21178",21178,7776,2,567.553,97.02851,90211.92,1,0,0,"97.02839"
"21179",21179,7776,2,567.553,69.03378,59525.43,1,0,0,"69.03368"
"21180",21180,7776,2,567.553,85.02847,53080.68,1,0,0,"85.02833"
"21181",21181,7776,2,567.553,145.0501,47618.41,1,0,0,"145.04997"
"21182",21182,7776,2,567.553,127.0389,46420.92,1,0,0,"127.0387"
"21183",21183,7776,2,567.553,105.0335,27342.16,1,0,0,"105.03345"
"21184",21184,7776,2,567.553,99.04461,21938.99,1,0,0,"99.04455"
"21185",21185,7776,2,567.553,73.02865,17120.01,1,0,0,"73.02851"
"21186",21186,7776,2,567.553,81.0334,15770.43,1,0,0,"81.03337"
"21187",21187,7776,2,567.553,53.03899,15394.15,1,0,0,"53.03889"
"21188",21188,7776,2,567.553,163.061,13177.67,1,0,0,"163.06062"
"21189",21189,7776,2,567.553,117.0552,12578.87,1,0,0,"117.05484"
"21190",21190,7776,2,567.553,134.0134,10974.05,1,0,0,"134.01288"
"21191",21191,7776,2,567.553,71.04939,9439.584,1,0,0,"71.0494"
"21192",21192,7776,2,567.553,57.03363,9196.021,1,0,0,"57.03369"
"21193",21193,7776,2,567.553,56.96506,8544.444,1,0,0,"56.96508"
"21194",21194,7776,2,567.553,55.01822,8334.689,1,0,0,"55.01824"
"21195",21195,7776,2,567.553,101.0231,6761.36,1,0,0,"101.02309"
"21196",21196,7776,2,567.553,109.0289,6242.76,1,0,0,"109.0288"
"21197",21197,7776,2,567.553,116.0025,5523.29,1,0,0,"116.00241"
"21198",21198,7776,2,567.553,61.02846,5491.797,1,0,0,"61.02851"
"21214",21214,7778,2,553.205,58.06557,313342.4,1,0,0,"58.06553"
"21215",21215,7778,2,553.205,72.08074,234252.6,1,0,0,"72.08072"
"21216",21216,7778,2,553.205,123.0111,188946.3,1,0,0,"123.01112"
"21217",21217,7778,2,553.205,90.09111,143590.5,1,0,0,"90.09112"
"21218",21218,7778,2,553.205,88.07594,56838.83,1,0,0,"88.07588"
"21219",21219,7778,2,553.205,168.0693,56704.62,1,0,0,"168.0692"
"21220",21220,7778,2,553.205,59.04939,51713.59,1,0,0,"59.04942"
"21221",21221,7778,2,553.205,53.0027,31277.58,1,0,0,"53.0026"
"21222",21222,7778,2,553.205,70.06508,27400.03,1,0,0,"70.06514"
"21223",21223,7778,2,553.205,108.0442,24270.36,1,0,0,"108.04426"
"21224",21224,7779,2,456.884,58.06561,155773.7,1,0,0,"58.06553"
"21225",21225,7779,2,456.884,123.0111,96978.57,1,0,0,"123.01112"
"21226",21226,7779,2,456.884,72.08081,89884.95,1,0,0,"72.08072"
"21227",21227,7779,2,456.884,90.09118,56474.73,1,0,0,"90.09112"
"21228",21228,7779,2,456.884,70.06519,32406.2,1,0,0,"70.06514"
"21229",21229,7779,2,456.884,59.04949,29599.15,1,0,0,"59.04942"
"21230",21230,7779,2,456.884,88.07592,25458.7,1,0,0,"88.07588"
"21231",21231,7779,2,456.884,168.0693,24635.32,1,0,0,"168.0692"
"21232",21232,7779,2,456.884,53.00269,21012.6,1,0,0,"53.0026"
"21233",21233,7779,2,456.884,166.0985,19254.44,1,0,0,"166.09854"
"21234",21234,7779,2,456.884,126.0545,19166.91,1,0,0,"126.05442"
"21235",21235,7779,2,456.884,95.06085,18279.95,1,0,0,"95.06076"
"21236",21236,7779,2,456.884,194.0796,17304.62,1,0,0,"194.07958"
"21237",21237,7779,2,456.884,124.0756,15328.41,1,0,0,"124.07536"
"21238",21238,7779,2,456.884,98.05999,14113.42,1,0,0,"98.05999"
"21239",21239,7779,2,456.884,80.04947,12373.49,1,0,0,"80.04949"
"21240",21240,7779,2,456.884,125.0708,12031.29,1,0,0,"125.07087"
