	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
224.8055973043356	697.6412467956543	3590.588623046875	2457.84326171875	6561.578125	2336.2626953125	2651.845947265625	4355.3408203125	8322.7392578125	2608.139404296875	6407.13720703125	2904.421875	5174.6552734375	7473.03857421875	3454.8583984375	2478.02783203125	5803.72998046875	7060.5693359375	3965.675048828125	2569.8623046875	4827.54541015625	3297.7216796875	5218.064453125	3671.175537109375	4352.962890625	3401.5498046875	2349.31640625	11184.388671875	3517.346923828125	2371.534912109375	5787.24609375	2843.648681640625	1982.1717529296875	3609.19189453125	4367.7138671875	5294.54443359375	2806.2412109375	5781.75048828125	4252.64111328125	7789.60400390625	3676.095947265625	2958.505126953125	4403.2685546875	1999.3338623046875	2323.335205078125	2428.130615234375	5777.55029296875	3132.25	3600.3369140625	8848.455078125	435	bp	0.9086260323468914	1
222.8077714603144	697.424373626709	2916.096435546875	1950.8087158203125	5133.75927734375	2174.603759765625	1953.39794921875	3744.44091796875	6304.4091796875	2174.62841796875	4406.1904296875	2574.741943359375	3562.074951171875	4669.904296875	2458.0986328125	2483.185546875	4619.08544921875	4628.953125	3369.79736328125	2089.93798828125	3740.33984375	2507.083251953125	3831.446533203125	3334.654052734375	3381.951416015625	2814.207275390625	1654.36279296875	8359.9287109375	3267.04541015625	2196.3984375	4463.1650390625	2359.56640625	2012.3353271484375	3161.69970703125	3601.86474609375	4020.0087890625	2989.2060546875	4673.7607421875	3105.31005859375	5620.0224609375	2747.47705078125	2310.97119140625	3421.324462890625	1467.9962158203125	1812.9532470703125	2276.5625	4860.0546875	2312.62841796875	3058.162109375	6666.47607421875	435	fragment?	0.9035148985245933	
126.90776326141378	696.9308725992838	3772.52392578125	3308.6328125	6097.6357421875	3710.98876953125	3439.05419921875	5130.62646484375	7067.57275390625	3585.592041015625	6157.84716796875	2543.4345703125	5306.85791015625	5758.64501953125	4311.74267578125	3689.259033203125	6021.82275390625	5794.79541015625	5031.244140625	3373.00341796875	4173.10107421875	3582.477783203125	4946.42919921875	4045.743896484375	4760.85498046875	3682.687255859375	3468.85595703125	5978.29248046875	4843.44287109375	3466.0107421875	5762.7763671875	3835.401123046875	3141.23388671875	4143.33740234375	4927.48876953125	5019.556640625	3887.978759765625	5764.89111328125	4839.0947265625	6146.11669921875	4303.5146484375	3444.717529296875	4645.1484375	3012.96630859375	3480.22265625	3379.998779296875	5840.25390625	3694.848388671875	4171.65625	7423.8544921875	435	fragment?	0.9358000617541018	
226.80315605238687	697.2942492167155	1705.906005859375	1379.211669921875	3217.493408203125	1233.4185791015625	1279.1380615234375	2763.5869140625	4000.6083984375	1481.3109130859375	3113.9619140625	1485.0447998046875	2271.18017578125	3384.319091796875	1442.5889892578125	1575.7408447265625	2249.683837890625	3247.72021484375	1921.101318359375	1332.346923828125	2531.41015625	1458.138427734375	2671.054443359375	1824.6929931640625	2181.006591796875	1826.8175048828125	1005.8656616210938	4968.4013671875	2400.671142578125	1357.2669677734375	3175.29443359375	1465.7921142578125	1259.2969970703125	1878.431884765625	2360.89697265625	3048.7890625	1527.6121826171875	2879.852294921875	1957.3798828125	3000.279052734375	1666.5941162109375	1607.119384765625	2192.67724609375	1170.2872314453125	1225.1123046875	1645.0166015625	2857.138916015625	1795.096923828125	1800.27392578125	4306.56494140625	435	potential bp	0.8313305693042996	
831.6005033003587	240.9712339360663	5342.2451171875	10086.9765625	5757.28955078125	1587.1463623046875	11119.0390625	10689.80078125	0.0	2778.797607421875	4829.9951171875	3744.581298828125	2718.951416015625	5608.36279296875	3395.552978515625	1702.8831787109375	7328.916015625	5111.31396484375	2982.111572265625	2979.196533203125	5196.9609375	4931.775390625	6214.9638671875	1968.2197265625	7792.6015625	6484.76513671875	5461.29931640625	4022.894287109375	3809.36572265625	3466.80517578125	3792.493408203125	2464.93310546875	4922.5576171875	8358.298828125	5851.345703125	3388.02197265625	2522.047119140625	8768.955078125	3094.90673828125	7555.53173828125	10270.490234375	8769.5556640625	10298.1328125	5708.96875	2426.099853515625	5809.5068359375	5657.3564453125	1593.2060546875	8201.015625	2952.376220703125	436	bp	0.9037088046561951	1
803.5698358999773	242.96484706712806	3819.974365234375	5276.95361328125	4319.07568359375	1246.278076171875	3585.928955078125	3021.45166015625	0.0	3159.896484375	3845.86083984375	2687.9453125	2375.88818359375	2881.013916015625	2523.590087890625	1449.931884765625	4049.714111328125	2344.649658203125	2553.316162109375	2602.028564453125	2629.519287109375	2617.8056640625	3450.5185546875	2618.1015625	3989.603515625	3611.12109375	3321.976318359375	2381.945068359375	2137.431640625	2402.671875	2539.055908203125	1783.276123046875	3001.972412109375	3854.548095703125	2631.7509765625	3183.03369140625	1858.306640625	4785.9853515625	2483.96826171875	4942.06494140625	3578.78369140625	3783.8583984375	4220.47802734375	3828.33447265625	1402.0999755859375	2706.855224609375	2421.6103515625	1741.9124755859375	3814.28076171875	0.0	436	natural alkane chains	0.9154342834274755	
231.12933687083708	234.6238759358724	3524.687744140625	2509.9658203125	3523.645751953125	6828.0458984375	3386.730712890625	3985.10595703125	11105.5107421875	4137.748046875	3584.7021484375	3571.382080078125	3450.501220703125	3733.259033203125	2884.719970703125	3318.9482421875	3170.587158203125	3364.769287109375	4866.0185546875	4009.20458984375	3079.875	1865.1641845703125	1794.2813720703125	3998.98388671875	1718.3321533203125	1318.116943359375	1410.61328125	2960.263427734375	2893.15966796875	4626.0732421875	4995.71484375	5185.7060546875	2092.696044921875	1305.334228515625	1568.8345947265625	4885.5458984375	2682.03271484375	3334.857421875	2187.769287109375	2436.400634765625	3915.092529296875	1371.5791015625	1238.9932861328125	1869.60595703125	5138.625	4341.80078125	3088.121826171875	2459.8271484375	1571.4437255859375	3214.89306640625	437	bp	0.9025487011301218	1
106.00734740302819	1333.6772969563801	4109.78076171875	2623.620849609375	11052.6552734375	3184.670166015625	2742.355224609375	5352.6259765625	4579.67041015625	3171.545166015625	9671.5751953125	2781.687255859375	4345.79052734375	5159.0703125	5743.40966796875	1377.5653076171875	4314.63671875	5121.5576171875	6933.6513671875	4123.94921875	6779.38671875	2348.610107421875	5298.6552734375	2735.009521484375	4423.0595703125	4086.204833984375	2593.1328125	3719.7646484375	4129.654296875	3006.060302734375	5345.92041015625	4798.66796875	4297.28369140625	6165.38134765625	3273.578857421875	2455.91552734375	1664.25048828125	5196.875	4646.11572265625	9139.8662109375	5382.2900390625	2100.07861328125	4228.017578125	1550.698486328125	2366.665283203125	3430.4326171875	2518.778564453125	1600.173095703125	7412.8818359375	9665.865234375	438	bp	0.9329950269333797	1
493.35321123011227	260.30281194051105	4250.2529296875	4348.4443359375	2132.46923828125	928.8778686523438	7315.611328125	5069.15966796875	2816.9306640625	1867.28955078125	3177.039306640625	2592.107666015625	2050.67578125	3488.02197265625	4265.6787109375	1518.0672607421875	6032.42724609375	5700.919921875	2533.4521484375	6399.4677734375	5702.00439453125	7729.13037109375	7396.22021484375	2155.6142578125	9483.568359375	8289.1005859375	5583.45751953125	4249.447265625	3869.299072265625	3232.577880859375	3567.068115234375	1817.5015869140625	7756.2353515625	10836.3974609375	6841.00146484375	2632.732177734375	935.05126953125	4983.67333984375	1634.49560546875	3564.46240234375	5521.18017578125	9990.37109375	8740.7666015625	7238.10595703125	2860.741943359375	7204.66259765625	6962.7607421875	2533.087890625	7264.3662109375	4453.70166015625	439	bp	0.9425230629981476	1
161.00005062403625	820.4250644115691	0.0	2097.46826171875	4023.0126953125	2367.114013671875	2178.373291015625	5941.81298828125	5922.7158203125	2658.949462890625	5952.73095703125	2719.73974609375	4990.54931640625	4701.80712890625	4112.88671875	2552.95068359375	10763.9677734375	6581.81201171875	5966.0224609375	1865.833984375	5946.32568359375	2667.861083984375	4429.9296875	2699.693603515625	6501.64892578125	2267.662109375	2533.7333984375	4717.1162109375	5853.6435546875	3197.578369140625	5342.48681640625	2459.243896484375	2066.386962890625	3524.315185546875	4042.7392578125	4217.77490234375	2293.3466796875	4590.10205078125	3844.40380859375	4316.96484375	3136.866455078125	2399.361572265625	5007.9521484375	2629.13623046875	3053.38720703125	2732.9833984375	6463.1181640625	3435.4990234375	4321.150390625	6239.20068359375	440	bp	0.8894521720384193	1
240.06698201232211	246.1967290242513	2536.920654296875	3153.209716796875	5539.86572265625	5607.3837890625	7508.5146484375	9988.9462890625	10026.8642578125	6607.48486328125	5003.5625	3205.80419921875	3671.14453125	5416.23974609375	5370.13232421875	6019.859375	7646.35400390625	4242.28955078125	2943.108642578125	5205.92919921875	7154.36279296875	6829.79345703125	5476.00244140625	3275.07958984375	5383.7099609375	4030.461181640625	4802.99951171875	6834.2470703125	8817.8916015625	3922.25927734375	4397.26123046875	4996.53125	4255.09375	5139.9130859375	6185.82666015625	3283.281494140625	7593.16845703125	6440.83837890625	2124.501220703125	2722.400146484375	5295.04638671875	4423.1044921875	5215.25146484375	4676.16015625	5461.2802734375	10682.0517578125	8602.357421875	2051.169189453125	4494.46142578125	5023.31591796875	441	bp	0.9613423400578758	1
224.035572163818	245.61797873179117	622.0930786132812	724.4869384765625	972.6740112304688	1357.1873779296875	1642.94482421875	1503.940185546875	1435.77880859375	1452.0423583984375	935.5975952148438	692.2008056640625	809.8431396484375	915.7216186523438	1052.854248046875	1457.2764892578125	1300.0074462890625	987.4443969726562	608.501953125	1218.6124267578125	1049.6453857421875	1454.9454345703125	944.7735595703125	651.8961791992188	955.9677124023438	765.4036254882812	1108.26953125	899.0254516601562	1777.436767578125	973.5111694335938	904.0023803710938	1240.709228515625	914.0747680664062	974.6123046875	1191.42626953125	619.4725341796875	1707.8868408203125	1286.9737548828125	376.7112731933594	572.9116821289062	972.3032836914062	883.5477905273438	1145.2166748046875	1020.6790161132812	1224.521240234375	1895.0721435546875	1710.5989990234375	546.3314208984375	943.4111328125	787.3892822265625	441	fragment?	0.9279255318915742	
316.1032203492801	524.975341796875	0.0	0.0	0.0	4241.650390625	7152.59326171875	10671.3212890625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442	bp	0.9831351359623325	1
124.90931929476324	234.9431053797404	7608.21630859375	5682.1025390625	8080.52880859375	6787.28515625	8166.3857421875	8114.56103515625	9464.1494140625	7513.74462890625	9259.2041015625	7518.71142578125	9645.271484375	8579.736328125	8119.7470703125	6958.04248046875	9754.98046875	8169.986328125	8377.521484375	7888.390625	7992.7724609375	7114.34423828125	8481.294921875	8024.41162109375	9078.474609375	7453.95556640625	6503.5947265625	10600.912109375	7527.68408203125	6837.69873046875	8633.11328125	8420.3447265625	5942.1767578125	8387.5673828125	8060.884765625	10296.416015625	7125.9853515625	8426.8525390625	8928.88671875	10147.158203125	6718.64208984375	8461.2880859375	8352.3916015625	5482.1220703125	7518.32470703125	8280.263671875	8900.400390625	6580.77880859375	8250.0009765625	10660.8603515625	443	bp	0.8681816935222582	1
414.2045623498577	248.3133757909139	2791.57421875	2782.6455078125	7512.16748046875	7870.4775390625	3646.607421875	6652.13623046875	9932.28515625	5080.76806640625	5181.966796875	4805.7275390625	5200.24267578125	3962.620849609375	4403.78271484375	4730.548828125	4460.80615234375	3588.935302734375	4148.63671875	5564.857421875	2945.591064453125	2834.551025390625	2749.0390625	4049.3876953125	2345.1220703125	2089.66259765625	3209.47509765625	5406.58544921875	3039.342041015625	4931.9365234375	4627.3125	6054.72900390625	3901.868408203125	1434.8961181640625	2525.9677734375	3958.1455078125	2335.845703125	3251.75	5195.92626953125	2069.91357421875	3860.735595703125	1679.826171875	1342.8402099609375	1925.02734375	10599.5888671875	3952.410400390625	5822.05322265625	2615.15576171875	2089.39453125	3574.939453125	444	bp	0.9514113841828961	1
280.130959626329	248.1317081451416	2169.506103515625	2573.543701171875	5902.50927734375	6533.7197265625	3597.52099609375	5623.38134765625	8389.23046875	4955.404296875	4566.0673828125	4889.52734375	4819.87255859375	3833.3828125	4194.05224609375	4191.8037109375	3560.155517578125	2545.866943359375	4390.67236328125	5874.25927734375	2468.9765625	2376.22314453125	2508.91455078125	3605.178466796875	1974.835205078125	1933.898193359375	3411.4833984375	3547.66162109375	1996.856201171875	5307.98779296875	3607.060791015625	5083.83642578125	3661.554931640625	1401.5540771484375	1972.02099609375	3596.568115234375	2361.042724609375	2990.114013671875	4745.26416015625	1715.053955078125	3534.505126953125	1565.94140625	1159.141845703125	1630.059326171875	9437.5185546875	3992.904541015625	4470.689453125	2451.68408203125	1800.5020751953125	2530.270263671875	444	fragment?	0.9550104259958466	
458.19423216827107	248.89145851135254	1838.367919921875	1663.3590087890625	3273.070068359375	3838.594970703125	2097.845947265625	2947.136962890625	3582.814453125	3376.39306640625	2571.072021484375	3210.580810546875	3181.639404296875	2020.7559814453125	2202.76318359375	3037.9677734375	2244.654052734375	1721.86474609375	3061.947021484375	4444.10009765625	1436.32275390625	1354.56201171875	1414.964599609375	2090.5634765625	1277.6256103515625	1565.38427734375	2324.704345703125	2352.75927734375	1147.860595703125	3256.63037109375	2349.52685546875	3180.21923828125	2669.328125	903.4141845703125	1306.350341796875	2330.078125	1423.43408203125	2007.824951171875	3304.26806640625	1007.5550537109375	2179.79150390625	1327.1556396484375	1060.6483154296875	1392.4200439453125	5721.931640625	2215.93359375	2254.638671875	2022.73681640625	1226.06103515625	1531.439208984375	444	CO2	0.951313919225689	
415.2079221534963	248.5346247355143	762.3427124023438	618.0485229492188	1716.0643310546875	1461.9202880859375	931.964599609375	1805.2041015625	2353.724365234375	1382.3353271484375	1287.853271484375	1224.1256103515625	1190.4083251953125	1199.911865234375	1078.24609375	1031.3284912109375	1122.6199951171875	886.6773071289062	1066.5718994140625	1653.510009765625	634.245361328125	545.6580200195312	797.4913330078125	957.43603515625	560.52099609375	627.135009765625	1171.048095703125	1131.73388671875	855.7282104492188	1212.0880126953125	1032.8978271484375	1354.7384033203125	1173.47412109375	416.092529296875	642.3695068359375	1039.91845703125	612.33837890625	710.0043334960938	1180.8721923828125	608.0529174804688	1091.3560791015625	483.3130798339844	380.04376220703125	507.3277587890625	2469.6962890625	914.942626953125	1444.2930908203125	746.2899169921875	600.8552856445312	1046.54638671875	444	bp|C13 isotope #1	0.9058104266205455	
158.0204149648944	620.6779988606771	5681.09619140625	7756.79833984375	2446.9189453125	3985.6923828125	9148.6396484375	5646.54150390625	3300.310791015625	6216.484375	3387.86669921875	4918.23828125	2151.270751953125	8529.6640625	7056.56201171875	5690.48583984375	7071.55126953125	4472.4658203125	2576.6904296875	5352.7880859375	7635.2255859375	8721.173828125	7914.06005859375	2640.148193359375	6693.52880859375	6408.359375	6620.55029296875	3554.275146484375	6212.3095703125	5888.08544921875	5339.31640625	6598.88330078125	9994.9072265625	9446.2431640625	6612.12548828125	2994.286865234375	6436.4501953125	4902.7734375	1374.9384765625	3414.900146484375	4924.68310546875	9493.0654296875	9406.68359375	10490.0751953125	4188.5947265625	8187.55517578125	5634.67138671875	3266.438232421875	8248.955078125	5330.525390625	445	bp	0.9281792870811494	1
396.11938619376036	617.5245030721029	5250.5703125	7940.5048828125	3407.528076171875	5919.66943359375	7694.98486328125	6440.9345703125	2373.0986328125	9176.8193359375	5297.103515625	6337.52197265625	3241.375732421875	7805.06787109375	5644.935546875	5958.59375	7812.78125	6896.94140625	3142.6611328125	5811.25	8868.123046875	8661.16015625	7550.83203125	2634.373291015625	6489.47119140625	6086.19189453125	5688.65283203125	3559.746826171875	7143.04345703125	7086.34716796875	5623.35009765625	8662.92578125	7647.2080078125	7450.97314453125	6851.275390625	3467.076171875	7234.66455078125	4696.15625	2171.51513671875	5086.63330078125	5344.58740234375	7671.63037109375	9580.41015625	9757.173828125	5490.3447265625	7189.958984375	4410.1923828125	4403.875	7467.5771484375	5062.49462890625	445	potential bp	0.8567486227267489	
