parent,child,score
90,399.14458_660.522,0.2305439330543944
116,401.17238_208.697,0.09665354330708628
169,401.17238_208.697,0.8545275590551152
207,402.15072_560.934,0.0743066884176182
237,402.15072_560.934,0.5057911908645999
51,404.15517_295.922,0.07527386541471008
65,404.15517_295.922,0.07527386541471008
86,404.15517_295.922,0.4805946791862259
116,404.15517_295.922,0.08622848200312942
157,404.15517_295.922,0.07057902973395892
202,404.15517_295.922,0.07214397496087598
207,404.15517_295.922,0.07840375586854417
86,404.20673_241.536,0.3274038461538476
140,404.20673_241.536,0.2552884615384627
207,404.20673_241.536,0.2937500000000013
80,407.23907_279.485,0.44907872696817136
135,407.23907_279.485,0.19112227805695015
183,407.23907_279.485,0.07721943048576163
190,407.23907_279.485,0.07721943048576163
202,407.23907_279.485,0.16097152428810615
4,408.24035_731.995,0.15919003115264793
35,408.24035_731.995,0.1404984423676012
98,408.24035_731.995,0.1685358255451713
204,408.24035_731.995,0.29003115264797497
233,408.24035_731.995,0.1654205607476635
103,408.27431_207.039,0.6492957746478902
157,412.12694_289.342,0.6442857142857175
38,413.2129_1051.83,0.09829424307036176
83,413.2129_1051.83,0.4138592750533019
98,413.2129_1051.83,0.12388059701492447
183,413.2129_1051.83,0.10895522388059622
207,413.2129_1051.83,0.09829424307036176
233,413.2129_1051.83,0.10469083155650244
83,413.21291_970.739,0.29811912225705245
98,413.21291_970.739,0.16959247648902773
157,413.21291_970.739,0.1507836990595607
183,413.21291_970.739,0.1507836990595607
233,413.21291_970.739,0.1539184952978052
38,413.21294_1120.58,0.07246207701283518
83,413.21294_1120.58,0.4983663943990645
89,413.21294_1120.58,0.05612602100350035
98,413.21294_1120.58,0.06896149358226343
157,413.21294_1120.58,0.061960326721119924
190,413.21294_1120.58,0.051458576429404684
207,413.21294_1120.58,0.10163360560093307
233,413.21294_1120.58,0.0596266044340721
38,413.21296_1076.57,0.251276595744679
83,413.21296_1076.57,0.315106382978721
98,413.21296_1076.57,0.12574468085106288
190,413.21296_1076.57,0.098085106382978
233,413.21296_1076.57,0.10872340425531833
49,414.19704_310.69,0.09945578231292496
69,414.19704_310.69,0.07088435374149646
93,414.19704_310.69,0.07632653061224473
127,414.19704_310.69,0.06544217687074817
157,414.19704_310.69,0.07360544217687061
187,414.19704_310.69,0.08312925170068011
193,414.19704_310.69,0.20285714285714246
202,414.19704_310.69,0.07088435374149646
207,414.19704_310.69,0.11306122448979568
214,414.19704_310.69,0.06680272108843524
62,414.19714_416.08,0.06143039591315427
69,414.19714_416.08,0.07037037037037007
90,414.19714_416.08,0.06653895274584902
93,414.19714_416.08,0.07420178799489112
98,414.19714_416.08,0.05759897828863321
109,414.19714_416.08,0.05759897828863321
127,414.19714_416.08,0.06143039591315427
157,414.19714_416.08,0.06653895274584902
165,414.19714_416.08,0.058876117496806914
190,414.19714_416.08,0.06398467432950165
193,414.19714_416.08,0.13422733077905435
207,414.19714_416.08,0.1380587484035754
214,414.19714_416.08,0.058876117496806914
141,416.21393_905.841,0.12805555555555573
151,416.21393_905.841,0.1336111111111113
157,416.21393_905.841,0.14472222222222242
180,416.21393_905.841,0.12527777777777793
244,416.21393_905.841,0.4002777777777783
4,416.26157_556.072,0.07187948350071695
76,416.26157_556.072,0.3272596843615476
98,416.26157_556.072,0.06757532281205128
130,416.26157_556.072,0.3315638450502133
202,416.26157_556.072,0.08048780487804832
233,416.26157_556.072,0.06614060258249604
69,417.1674_226.502,0.3096969696969709
173,417.1674_226.502,0.540000000000002
127,417.26345_203.748,0.07968197879858634
173,417.26345_203.748,0.6998233215547682
187,417.26345_203.748,0.13091872791519393
21,418.15555_655.682,0.1774774774774774
49,418.15555_655.682,0.22552552552552546
73,418.15555_655.682,0.1354354354354354
90,418.15555_655.682,0.14144144144144138
207,418.15555_655.682,0.24654654654654645
13,420.16289_635.166,0.3768085106382951
77,420.16289_635.166,0.13212765957446712
81,420.16289_635.166,0.1044680851063822
113,420.16289_635.166,0.10234042553191414
233,420.16289_635.166,0.10021276595744608
237,420.16289_635.166,0.13212765957446712
49,420.18633_449.698,0.18815165876777148
52,420.18633_449.698,0.0902053712480248
65,420.18633_449.698,0.07598736176935188
90,420.18633_449.698,0.08388625592417016
136,420.18633_449.698,0.23712480252764484
157,420.18633_449.698,0.06966824644549725
207,420.18633_449.698,0.13127962085307984
246,420.18633_449.698,0.08546603475513383
23,425.13602_241.536,0.6442857142857152
105,428.17624_650.793,0.26961220597584395
136,428.17624_650.793,0.06681500317863992
187,428.17624_650.793,0.06935791481246067
127,431.27921_203.748,0.08831417624521044
173,431.27921_203.748,0.6726053639846722
187,431.27921_203.748,0.14195402298850526
49,432.20766_513.775,0.4251445086705162
90,432.20766_513.775,0.1505780346820795
93,432.20766_513.775,0.1505780346820795
207,432.20766_513.775,0.2026011560693622
86,432.23813_241.536,0.2266990291262127
114,432.23813_241.536,0.08268608414239449
116,432.23813_241.536,0.05841423948220041
127,432.23813_241.536,0.07944983818770195
140,432.23813_241.536,0.07135922330097058
175,432.23813_241.536,0.07135922330097058
191,432.23813_241.536,0.2542071197410993
207,432.23813_241.536,0.07783171521035567
1,433.25846_238.237,0.08963414634146262
59,433.25846_238.237,0.6262195121951164
114,433.25846_238.237,0.09166666666666587
149,433.25846_238.237,0.09369918699186908
49,434.18696_649.151,0.28004866180048404
73,434.18696_649.151,0.39927007299269696
90,434.18696_649.151,0.13163017031630048
136,434.18696_649.151,0.12919708029196958
173,435.12384_213.692,0.8785365853658555
157,435.12642_310.69,0.649295774647891
122,436.14511_564.091,0.5836428999400877
150,436.14511_564.091,0.07375674056321198
98,437.23928_290.983,0.07802768166089953
157,437.23928_290.983,0.06072664359861583
165,437.23928_290.983,0.0918685121107265
195,437.23928_290.983,0.3773356401384077
202,437.23928_290.983,0.18356401384083013
203,437.23928_290.983,0.1576124567474046
34,438.21067_674.743,0.21963470319634795
77,438.21067_674.743,0.21963470319634795
98,438.21067_674.743,0.22420091324201008
207,438.21067_674.743,0.22420091324201008
178,439.1283_208.697,0.6300000000000029
157,439.19673_513.775,0.4206106870229026
214,439.19673_513.775,0.3900763358778643
38,440.17634_568.665,0.2117043121149892
150,440.17634_568.665,0.11314168377823385
157,440.17634_568.665,0.11724845995893195
167,440.17634_568.665,0.1069815195071866
190,440.17634_568.665,0.09260780287474313
207,440.17634_568.665,0.09876796714579032
233,440.17634_568.665,0.10287474332648848
249,440.17634_568.665,0.1069815195071866
41,446.15175_677.129,0.059973404255318885
107,446.15175_677.129,0.8458776595744644
207,446.15175_677.129,0.061303191489361426
44,447.24487_290.983,0.056555023923444823
81,447.24487_290.983,0.09674641148325333
249,447.24487_290.983,0.5905263157894721
50,447.27411_236.531,0.1034403669724761
52,447.27411_236.531,0.08279816513761391
68,447.27411_236.531,0.43600917431192254
86,447.27411_236.531,0.1240825688073383
202,447.27411_236.531,0.0529816513761463
226,447.27411_236.531,0.10114678899082476
48,449.2355_205.41,0.05795006570302225
52,449.2355_205.41,0.0513797634691195
86,449.2355_205.41,0.07109067017082775
127,449.2355_205.41,0.06320630749014446
173,449.2355_205.41,0.5296977660972397
187,449.2355_205.41,0.1039421813403415
188,449.2355_205.41,0.06057818659658335
26,452.21375_419.222,0.5760061919504599
81,452.21375_419.222,0.07136222910216662
141,452.21375_419.222,0.07755417956656285
165,452.21375_419.222,0.08993808049535533
203,452.21375_419.222,0.1472136222910205
26,453.19811_428.854,0.34430693069306834
81,453.19811_428.854,0.11905940594059372
157,453.19811_428.854,0.07945544554455422
165,453.19811_428.854,0.1462871287128709
195,453.19811_428.854,0.2502475247524745
52,455.21367_955.832,0.4320512820512841
114,455.21367_955.832,0.2440170940170952
157,455.21367_955.832,0.2183760683760694
135,456.20753_509.007,0.4294542536115586
150,456.20753_509.007,0.052247191011236135
207,456.20753_509.007,0.0931781701444626
72,457.16641_613.13,0.06921921921921917
80,457.16641_613.13,0.07372372372372367
90,457.16641_613.13,0.06921921921921917
157,457.16641_613.13,0.07372372372372367
190,457.16641_613.13,0.06921921921921917
207,457.16641_613.13,0.13978978978978965
235,457.16641_613.13,0.4400900900900897
38,457.20278_672.871,0.3909836065573755
89,457.20278_672.871,0.13961748633879728
157,457.20278_672.871,0.1450819672131142
233,457.20278_672.871,0.1368852459016388
249,457.20278_672.871,0.12049180327868808
52,457.22196_208.697,0.3940170940170965
110,457.22196_208.697,0.3940170940170965
74,465.10293_513.775,0.6617879053461891
207,465.10293_513.775,0.057931638913234135
78,469.20801_494.747,0.09999999999999966
114,469.20801_494.747,0.19039548022598804
130,469.20801_494.747,0.10376647834274916
157,469.20801_494.747,0.09999999999999966
180,469.20801_494.747,0.07740112994350258
209,469.20801_494.747,0.32410546139359586
247,469.20801_494.747,0.058568738229754974
44,469.27698_294.27,0.2698314108251995
174,469.27698_294.27,0.0817213842058562
195,469.27698_294.27,0.1376220053238686
202,469.27698_294.27,0.09680567879325636
81,471.21859_779.232,0.12078313253012035
96,471.21859_779.232,0.3376506024096382
150,471.21859_779.232,0.1478915662650601
207,471.21859_779.232,0.14487951807228902
233,471.21859_779.232,0.17499999999999982
96,471.21861_688.576,0.17908745247148303
132,471.21861_688.576,0.17528517110266173
190,471.21861_688.576,0.17528517110266173
233,471.21861_688.576,0.3730038022813689
96,471.21861_712.79,0.20793650793650795
207,471.21861_712.79,0.07566137566137565
218,471.21861_712.79,0.3122448979591837
48,471.22375_289.342,0.13684895833333324
81,471.22375_289.342,0.0587239583333333
165,471.22375_289.342,0.06914062499999996
195,471.22375_289.342,0.6277343749999996
202,471.22375_289.342,0.0704427083333333
52,475.23279_212.026,0.3834782608695655
202,475.23279_212.026,0.39217391304347854
0,476.13764_564.091,0.2960227272727282
157,476.13764_564.091,0.2562500000000008
195,476.13764_564.091,0.3073863636363646
74,479.11858_422.465,0.6974971558589275
127,479.11858_422.465,0.05244596131968122
136,479.11858_422.465,0.0501706484641636
190,479.11858_422.465,0.053583617747440034
207,479.11858_422.465,0.08771331058020437
11,480.18242_598.691,0.3829670329670305
75,480.18242_598.691,0.0954212454212448
127,480.18242_598.691,0.0844322344322339
145,480.18242_598.691,0.11007326007325936
157,480.18242_598.691,0.08992673992673934
190,480.18242_598.691,0.10091575091575028
223,480.18242_598.691,0.09175824175824117
2,483.22023_479.488,0.5742230347349119
81,483.22023_479.488,0.08793418647166272
157,483.22023_479.488,0.0970749542961599
165,483.22023_479.488,0.09890310786105933
223,483.22023_479.488,0.0970749542961599
40,486.18176_520.119,0.1347826086956516
65,486.18176_520.119,0.09751552795031017
93,486.18176_520.119,0.12236024844720444
127,486.18176_520.119,0.09544513457556897
136,486.18176_520.119,0.09751552795031017
157,486.18176_520.119,0.09958592132505134
190,486.18176_520.119,0.09958592132505134
207,486.18176_520.119,0.20310559006211093
49,487.16597_665.33,0.8393548387096835
14,487.17874_559.317,0.2682382133995029
157,487.17874_559.317,0.12431761786600458
158,487.17874_559.317,0.5461538461538444
47,489.22746_228.159,0.15368098159509036
48,489.22746_228.159,0.14754601226993705
86,489.22746_228.159,0.4481595092024491
127,489.22746_228.159,0.1444785276073604
67,489.24841_210.369,0.6541666666666696
48,490.19202_491.538,0.08771551724137992
60,490.19202_491.538,0.4167385057471294
150,490.19202_491.538,0.07981321839080516
207,490.19202_491.538,0.06041666666666709
48,490.19215_452.947,0.09887111947318884
60,490.19215_452.947,0.3876763875823133
86,490.19215_452.947,0.08852304797742218
150,490.19215_452.947,0.09981185324553128
207,490.19215_452.947,0.08852304797742218
49,492.19261_650.793,0.2599151643690341
90,492.19261_650.793,0.059490986214209764
93,492.19261_650.793,0.0584305408271472
136,492.19261_650.793,0.148568398727465
157,492.19261_650.793,0.05206786850477182
186,492.19261_650.793,0.06797454931071024
187,492.19261_650.793,0.07963944856839843
188,492.19261_650.793,0.051007423117709255
207,492.19261_650.793,0.07857900318133587
17,498.26006_619.436,0.304390613171839
224,498.26006_619.436,0.4943981831945488
76,499.22482_711.245,0.2513178294573637
98,499.22482_711.245,0.07767441860465096
157,499.22482_711.245,0.05286821705426343
178,499.22482_711.245,0.43426356589147175
233,499.22482_711.245,0.0730232558139533
247,499.22482_711.245,0.0730232558139533
157,502.24956_517.032,0.20201612903225852
233,502.24956_517.032,0.18185483870967786
240,502.24956_517.032,0.5165322580645173
49,504.19253_675.926,0.27370242214532864
65,504.19253_675.926,0.15951557093425606
190,504.19253_675.926,0.16643598615916952
207,504.19253_675.926,0.31522491349480963
49,505.1767_662.16,0.4226666666666688
207,505.1767_662.16,0.4671111111111134
52,506.18717_568.665,0.10504032258064476
127,506.18717_568.665,0.09697580645161252
150,506.18717_568.665,0.2340725806451604
157,506.18717_568.665,0.10100806451612863
207,506.18717_568.665,0.2058467741935476
246,506.18717_568.665,0.2058467741935476
48,506.25466_226.502,0.08395721925133648
86,506.25466_226.502,0.271122994652405
114,506.25466_226.502,0.09108734402852003
116,506.25466_226.502,0.08217468805704059
127,506.25466_226.502,0.08395721925133648
140,506.25466_226.502,0.09108734402852003
178,506.25466_226.502,0.08217468805704059
207,506.25466_226.502,0.08752228163992826
214,506.25466_226.502,0.06613190730837756
37,510.21608_518.554,0.6978991596638691
157,510.21608_518.554,0.19789915966386654
116,513.18886_210.369,0.2410377358490575
120,513.18886_210.369,0.42971698113207707
138,513.18886_210.369,0.21273584905660456
116,514.31665_205.41,0.12636103151862432
127,514.31665_205.41,0.1492836676217761
138,514.31665_205.41,0.08051575931232073
191,514.31665_205.41,0.5733524355300844
70,515.41312_223.606,0.5855895196506576
188,515.41312_223.606,0.3061135371179053
70,515.41319_279.485,0.6179411764705842
136,515.41319_279.485,0.13558823529411676
188,515.41319_279.485,0.17382352941176354
49,522.20296_662.16,0.30962264150943203
89,522.20296_662.16,0.11716981132075395
90,522.20296_662.16,0.14358490566037646
136,522.20296_662.16,0.1360377358490557
188,522.20296_662.16,0.12660377358490482
199,522.20296_662.16,0.11905660377358415
56,527.1587_668.607,0.601404494382016
77,527.1587_668.607,0.1660112359550544
150,527.1587_668.607,0.16320224719100948
70,529.17571_513.775,0.6601744186046481
157,529.17571_513.775,0.14563953488372025
233,529.17571_513.775,0.122383720930232
70,532.43947_223.606,0.31912350597609696
136,532.43947_223.606,0.26733067729083776
188,532.43947_223.606,0.315139442231077
127,538.28041_241.536,0.10726577437858492
191,538.28041_241.536,0.7936902485659643
200,540.27088_263.096,0.5262792166771965
224,540.27088_263.096,0.28117498420720216
131,540.33066_274.685,0.10787914691943146
200,540.33066_274.685,0.4076421800947874
224,540.33066_274.685,0.3241113744075835
78,546.68903_636.638,0.3690045248868757
90,546.68903_636.638,0.1269230769230762
126,546.68903_636.638,0.4233031674208121
78,546.68913_611.45,0.05591476855253536
126,546.68913_611.45,0.6216752387950089
215,546.68913_611.45,0.1514327700220439
33,553.30974_297.637,0.6338403041825056
81,553.30974_297.637,0.06349809885931519
157,553.30974_297.637,0.06603295310519604
165,553.30974_297.637,0.057160963244613075
202,553.30974_297.637,0.06983523447401731
223,553.30974_297.637,0.07363751584283858
197,553.36897_223.606,0.6134328358208966
202,553.36919_276.253,0.6283582089552251
70,560.47099_223.606,0.5687500000000033
188,560.47099_223.606,0.2903409090909108
40,560.4712_271.396,0.2803333333333332
125,560.4712_271.396,0.15699999999999992
197,560.4712_271.396,0.3169999999999998
202,560.4712_271.396,0.15699999999999992
78,561.69431_619.436,0.5561702127659545
90,561.69431_619.436,0.07957446808510595
180,561.69431_619.436,0.05404255319148907
209,561.69431_619.436,0.20439716312056624
233,561.69431_619.436,0.07106382978723365
116,578.22671_263.096,0.6492957746478905
72,584.35683_271.396,0.07429022082018896
116,584.35683_271.396,0.07113564668769685
131,584.35683_271.396,0.7477917981072524
190,584.35683_271.396,0.06798107255520476
49,590.22941_658.95,0.06400375939849616
100,590.22941_658.95,0.05084586466165407
105,590.22941_658.95,0.31964285714285673
187,590.22941_658.95,0.09219924812030064
207,590.22941_658.95,0.06118421052631571
51,601.2718_867.129,0.11108490566037664
52,601.2718_867.129,0.1275943396226407
98,601.2718_867.129,0.11108490566037664
114,601.2718_867.129,0.479009433962261
247,601.2718_867.129,0.10872641509433892
40,606.37016_269.747,0.07092307692307663
125,606.37016_269.747,0.08169230769230734
131,606.37016_269.747,0.8093846153846119
105,608.23994_649.151,0.4829787234042582
207,608.23994_649.151,0.3411347517730517
157,627.18648_587.564,0.3435714285714299
167,627.18648_587.564,0.4792857142857161
40,628.38313_269.747,0.05902688860435321
72,628.38313_269.747,0.06286811779769508
131,628.38313_269.747,0.846478873239434
233,633.27156_692.107,0.8054687500000002
56,647.45872_220.295,0.6916666666666598
67,647.45872_220.295,0.12860360360360232
72,647.45872_220.295,0.12409909909909785
49,649.21872_677.61,0.2896226415094339
136,649.21872_677.61,0.17012578616352195
190,649.21872_677.61,0.16698113207547166
207,649.21872_677.61,0.2959119496855345
69,650.39629_269.747,0.07813559322033868
72,650.39629_269.747,0.08152542372881323
131,650.39629_269.747,0.7984745762711832
127,654.33223_223.606,0.15615942028985488
140,654.33223_223.606,0.5076086956521733
149,654.33223_223.606,0.1525362318840578
214,654.33223_223.606,0.09456521739130423
56,663.45372_221.946,0.16076158940397248
73,663.45372_221.946,0.4885761589403943
86,663.45372_221.946,0.1127483443708602
127,663.45372_221.946,0.08460264900662197
191,663.45372_221.946,0.06307947019867509
116,666.5125_223.606,0.06350210970464122
127,666.5125_223.606,0.11413502109704615
191,666.5125_223.606,0.7407172995780575
116,666.51284_269.747,0.09314159292035376
127,666.51284_269.747,0.11084070796460152
191,666.51284_269.747,0.7214601769911488
40,667.2289_677.61,0.14078762306610318
49,667.2289_677.61,0.2744022503516157
65,667.2289_677.61,0.08171589310829766
127,667.2289_677.61,0.07609001406469712
149,667.2289_677.61,0.07046413502109661
187,667.2289_677.61,0.08030942334739752
188,667.2289_677.61,0.14219409282700332
199,667.2289_677.61,0.07046413502109661
106,668.2608_662.16,0.1704081632653055
167,668.2608_662.16,0.5615646258503381
190,668.2608_662.16,0.1840136054421762
131,672.40933_269.747,0.8007692307692351
51,680.48034_221.946,0.0711148648648644
52,680.48034_221.946,0.06942567567567523
73,680.48034_221.946,0.5592905405405371
86,680.48034_221.946,0.09814189189189124
127,680.48034_221.946,0.08124999999999948
149,680.48034_221.946,0.07956081081081029
49,684.25554_678.367,0.30367197062423346
65,684.25554_678.367,0.07845777233782089
73,684.25554_678.367,0.07968176254589923
90,684.25554_678.367,0.08580171358629088
127,684.25554_678.367,0.07356181150550757
187,684.25554_678.367,0.07845777233782089
188,684.25554_678.367,0.07478580171358591
199,684.25554_678.367,0.07723378212974258
207,684.25554_678.367,0.11884944920440575
11,689.21106_677.61,0.07982954545454457
56,689.21106_677.61,0.5400568181818123
77,689.21106_677.61,0.1565340909090892
150,689.21106_677.61,0.15369318181818015
52,708.51148_220.295,0.09957716701902664
73,708.51148_220.295,0.8479915433403734
70,763.28442_515.409,0.3407216494845379
157,763.28442_515.409,0.27886597938144475
165,763.28442_515.409,0.253092783505156
13,794.29776_606.606,0.3233146067415729
81,794.29776_606.606,0.12387640449438195
196,794.29776_606.606,0.3261235955056178
202,794.29776_606.606,0.15758426966292127
116,814.55313_221.946,0.0999999999999996
191,814.55313_221.946,0.8119113573407171
49,829.28123_684.58,0.2475543478260856
90,829.28123_684.58,0.15516304347826002
93,829.28123_684.58,0.1524456521739122
136,829.28123_684.58,0.13070652173912972
207,829.28123_684.58,0.2475543478260856
49,846.30842_686.301,0.4835570469798648
90,846.30842_686.301,0.22516778523489886
187,846.30842_686.301,0.20503355704697945
11,851.26363_685.059,0.7756756756756852
49,991.33424_689.621,0.25640326975476824
136,991.33424_689.621,0.07111716621253401
190,991.33424_689.621,0.14741144414168927
199,991.33424_689.621,0.20735694822888268
207,991.33424_689.621,0.25095367847411426
40,1008.36142_688.576,0.06644993498049376
49,1008.36142_688.576,0.2927178153446016
90,1008.36142_688.576,0.08075422626787987
125,1008.36142_688.576,0.06254876462938845
187,1008.36142_688.576,0.1379713914174244
199,1008.36142_688.576,0.3187256176853037
49,1009.3453_662.16,0.3010324483775796
90,1009.3453_662.16,0.08716814159291991
187,1009.3453_662.16,0.1564896755162234
199,1009.3453_662.16,0.4190265486725643
40,1026.37226_662.16,0.08474295190713055
49,1026.37226_662.16,0.2223880597014913
90,1026.37226_662.16,0.10132669983416197
93,1026.37226_662.16,0.10132669983416197
109,1026.37226_662.16,0.0747927031509117
187,1026.37226_662.16,0.14444444444444365
199,1026.37226_662.16,0.13946932006633422
